taxableinc,federaltax,hsiblings,hfathereduc,hmothereduc,siblings,lfp,hours,kidsl6,kids618,age,educ,wage,wage76,hhours,hage,heduc,hwage,faminc,mtr,mothereduc,fathereduc,unemployment,bigcity,exper
12030.0,1457.0,1.0,7.0,14.0,2.0,1.0,480.0,0.0,0.0,30.0,14.0,6.875,0.0,2080.0,34.0,14.0,8.8077,23900.0,0.6615,12.0,12.0,14.0,1.0,12.0
18400.0,2264.0,4.0,7.0,12.0,1.0,1.0,1923.0,0.0,0.0,43.0,12.0,3.9002,4.74,3390.0,47.0,12.0,5.3864,26060.0,0.6215,7.0,7.0,7.5,1.0,25.0
20500.0,2488.0,4.0,12.0,12.0,0.0,1.0,2000.0,0.0,0.0,54.0,6.0,2.0,0.0,2524.0,57.0,6.0,3.6846,13300.0,0.7215,7.0,7.0,7.5,0.0,14.0
12320.0,1512.0,0.0,7.0,12.0,4.0,1.0,2110.0,0.0,2.0,35.0,15.0,4.9763,4.37,2777.0,34.0,12.0,1.8437,15620.0,0.7215,7.0,7.0,7.5,0.0,14.0
32650.0,5406.0,2.0,7.0,10.0,2.0,1.0,1664.0,0.0,0.0,50.0,12.0,1.2019,5.0,3120.0,54.0,13.0,1.3013,16500.0,0.7215,7.0,7.0,7.5,0.0,11.0
8687.0,802.0,2.0,7.0,7.0,1.0,1.0,48.0,1.0,1.0,34.0,17.0,22.5,0.0,2700.0,36.0,17.0,7.2222,20880.0,0.6915,14.0,16.0,5.0,1.0,7.0
5610.0,0.0,8.0,7.0,10.0,4.0,1.0,1791.0,0.0,0.0,52.0,14.0,6.8677,6.18,1904.0,57.0,12.0,7.3529,30600.0,0.6615,14.0,12.0,9.5,1.0,18.0
27000.0,4182.0,5.0,12.0,12.0,2.0,1.0,1404.0,0.0,3.0,35.0,13.0,3.5613,5.3,2360.0,38.0,14.0,11.864,39000.0,0.6215,7.0,10.0,9.0,1.0,4.0
11800.0,687.0,3.0,12.0,10.0,3.0,1.0,1920.0,0.0,0.0,55.0,6.0,1.9792,2.58,1960.0,58.0,8.0,5.3327,15428.0,0.7215,7.0,7.0,7.5,0.0,37.0
17350.0,2251.0,2.0,16.0,12.0,1.0,1.0,2141.0,0.0,0.0,35.0,16.0,5.3713,6.0,2000.0,42.0,16.0,5.5,23300.0,0.6615,7.0,7.0,7.5,0.0,13.0
2400.0,0.0,1.0,7.0,12.0,3.0,1.0,1720.0,0.0,1.0,49.0,14.0,1.7442,0.0,2600.0,45.0,16.0,7.2308,42100.0,0.5215,16.0,16.0,9.5,1.0,14.0
40500.0,8174.0,1.0,12.0,12.0,1.0,1.0,3533.0,2.0,2.0,38.0,15.0,5.0948,8.5,2000.0,38.0,9.0,7.0,36430.0,0.64,12.0,7.0,9.5,1.0,17.0
19007.0,2825.0,1.0,12.0,7.0,5.0,1.0,2000.0,0.0,2.0,42.0,14.0,2.5,0.0,2218.0,45.0,14.0,7.2137,26000.0,0.6915,7.0,7.0,9.5,1.0,5.0
13300.0,1128.0,8.0,7.0,3.0,5.0,1.0,800.0,0.0,1.0,48.0,8.0,3.825,2.3,2000.0,52.0,5.0,4.5,62060.0,0.7515,7.0,7.0,7.5,0.0,2.0
12900.0,1428.0,3.0,12.0,12.0,3.0,1.0,3000.0,0.0,0.0,51.0,14.0,1.0,0.0,2595.0,53.0,16.0,8.8632,28300.0,0.6215,12.0,12.0,9.5,1.0,0.0
7300.0,91.0,3.0,7.0,7.0,7.0,1.0,293.0,0.0,2.0,43.0,12.0,3.0717,4.0,2400.0,47.0,12.0,9.3333,24149.0,0.6615,12.0,10.0,7.5,1.0,3.0
17300.0,2046.0,1.0,7.0,7.0,2.0,1.0,1872.0,0.0,1.0,43.0,12.0,1.7163,0.0,2856.0,48.0,12.0,3.8263,28141.0,0.6615,12.0,10.0,7.5,1.0,21.0
23900.0,3933.0,2.0,7.0,12.0,5.0,1.0,2058.0,0.0,1.0,38.0,12.0,4.0209,4.0,2601.0,38.0,14.0,5.4448,23057.0,0.6615,10.0,10.0,7.5,1.0,20.0
7850.0,650.0,8.0,9.0,7.0,8.0,1.0,1832.0,0.0,1.0,44.0,12.0,5.4585,4.95,2054.0,48.0,9.0,8.7634,28900.0,0.6215,3.0,7.0,7.5,1.0,19.0
19820.0,2993.0,0.0,7.0,7.0,3.0,1.0,120.0,1.0,3.0,36.0,12.0,25.0,9.98,2500.0,35.0,12.0,8.4,24000.0,0.6615,12.0,10.0,9.5,1.0,4.0
22172.0,3041.0,4.0,7.0,7.0,2.0,1.0,1632.0,0.0,0.0,38.0,12.0,2.3897,2.3,1960.0,31.0,12.0,5.102,13900.0,0.7215,12.0,12.0,7.5,0.0,19.0
13800.0,1034.0,3.0,7.0,7.0,1.0,1.0,778.0,0.0,0.0,47.0,8.0,3.2134,7.25,2058.0,51.0,8.0,7.4101,31810.0,0.6915,12.0,12.0,5.0,1.0,11.0
12791.0,1205.0,5.0,7.0,7.0,3.0,1.0,1984.0,0.0,2.0,34.0,12.0,3.377,3.14,2410.0,49.0,10.0,5.3527,19840.0,0.6915,7.0,7.0,7.5,0.0,14.0
18000.0,2398.0,2.0,12.0,12.0,1.0,1.0,225.0,1.0,2.0,40.0,17.0,1.7778,0.0,1278.0,38.0,17.0,19.562,25490.0,0.6615,16.0,17.0,14.0,1.0,8.0
10300.0,1120.0,4.0,10.0,9.0,1.0,1.0,1960.0,0.0,1.0,31.0,12.0,3.1633,3.18,2875.0,35.0,12.0,5.0783,20800.0,0.6915,12.0,12.0,7.5,0.0,13.0
25600.0,3371.0,2.0,12.0,10.0,2.0,1.0,444.0,0.0,0.0,46.0,12.0,2.7027,0.0,2340.0,49.0,12.0,0.5128,2400.0,0.8015,10.0,16.0,7.5,1.0,24.0
12800.0,875.0,1.0,7.0,3.0,4.0,1.0,384.0,0.0,3.0,36.0,14.0,1.6927,0.0,3060.0,43.0,17.0,5.402,32650.0,0.5815,10.0,10.0,14.0,1.0,1.0
18100.0,2636.0,0.0,7.0,9.0,0.0,1.0,1170.0,1.0,2.0,39.0,13.0,0.2137,0.0,1920.0,47.0,12.0,7.8646,16370.0,0.7215,12.0,16.0,11.0,1.0,1.0
36525.0,6873.0,1.0,12.0,12.0,1.0,1.0,1330.0,0.0,2.0,36.0,17.0,6.7669,4.5,3390.0,38.0,12.0,6.0531,35500.0,0.5515,7.0,7.0,14.0,0.0,3.0
28000.0,4440.0,3.0,7.0,7.0,3.0,1.0,1350.0,0.0,4.0,37.0,8.0,1.7407,2.1,2400.0,41.0,12.0,5.0,15100.0,0.7515,7.0,7.0,3.0,0.0,4.0
21200.0,3070.0,2.0,7.0,7.0,5.0,1.0,480.0,0.0,4.0,39.0,12.0,2.5,0.0,1640.0,40.0,11.0,7.6829,14100.0,0.7515,7.0,9.0,3.0,0.0,21.0
9100.0,381.0,1.0,7.0,10.0,1.0,1.0,1984.0,1.0,3.0,36.0,11.0,4.4859,3.26,1656.0,38.0,8.0,6.0386,19600.0,0.7215,7.0,3.0,14.0,0.0,10.0
16221.0,1648.0,3.0,3.0,7.0,1.0,1.0,1944.0,0.0,2.0,49.0,12.0,2.572,2.7,1920.0,53.0,16.0,5.851,19434.0,0.7215,7.0,7.0,5.0,1.0,13.0
20967.0,2572.0,1.0,10.0,12.0,4.0,1.0,50.0,1.0,1.0,45.0,12.0,3.46,5.0,1780.0,46.0,10.0,6.7416,23882.0,0.7215,7.0,7.0,9.5,1.0,9.0
17165.0,1618.0,0.0,3.0,7.0,0.0,1.0,460.0,2.0,0.0,32.0,17.0,4.7826,0.0,1850.0,31.0,17.0,8.1081,17300.0,0.7215,7.0,7.0,7.5,0.0,14.0
35700.0,6931.0,3.0,7.0,12.0,0.0,1.0,680.0,0.0,5.0,36.0,10.0,2.3118,0.0,3430.0,43.0,12.0,5.3061,19772.0,0.7215,7.0,7.0,7.5,0.0,2.0
34550.0,5998.0,3.0,16.0,12.0,1.0,1.0,2450.0,0.0,1.0,40.0,12.0,5.3061,6.5,2008.0,40.0,8.0,7.2709,35641.0,0.6215,7.0,7.0,5.0,1.0,21.0
16100.0,1825.0,2.0,7.0,7.0,0.0,1.0,2144.0,0.0,2.0,43.0,13.0,5.8675,0.0,2140.0,43.0,11.0,8.1776,34220.0,0.5815,7.0,7.0,7.5,1.0,22.0
7000.0,190.0,3.0,12.0,7.0,2.0,1.0,1760.0,0.0,1.0,33.0,12.0,3.4091,3.21,3380.0,34.0,12.0,7.1006,30000.0,0.5815,12.0,16.0,11.0,1.0,14.0
24000.0,3237.0,1.0,7.0,12.0,1.0,1.0,490.0,0.0,1.0,30.0,12.0,4.0816,2.46,2430.0,33.0,11.0,6.5844,18000.0,0.6915,12.0,12.0,7.5,1.0,7.0
18500.0,2285.0,2.0,17.0,16.0,1.0,0.0,0.0,0.0,1.0,49.0,12.0,0.0,0.0,2550.0,54.0,15.0,7.8529,21025.0,0.6615,14.0,12.0,7.5,1.0,2.0
13700.0,1381.0,6.0,7.0,7.0,1.0,0.0,0.0,2.0,0.0,30.0,16.0,0.0,0.0,1928.0,34.0,16.0,11.929,23600.0,0.6615,14.0,7.0,9.5,1.0,5.0
38350.0,7131.0,2.0,7.0,12.0,0.0,0.0,0.0,1.0,0.0,30.0,12.0,0.0,0.0,1100.0,39.0,17.0,18.0,22800.0,0.6615,12.0,12.0,7.5,0.0,12.0
9400.0,0.0,3.0,3.0,7.0,8.0,0.0,0.0,0.0,4.0,41.0,12.0,0.0,0.0,3193.0,40.0,16.0,10.022,35910.0,0.5815,7.0,7.0,7.5,1.0,1.0
15000.0,2011.0,4.0,14.0,7.0,3.0,0.0,0.0,0.0,1.0,45.0,12.0,0.0,0.0,2250.0,46.0,16.0,9.3333,21700.0,0.6615,7.0,7.0,5.0,1.0,12.0
15000.0,1816.0,3.0,7.0,7.0,5.0,0.0,0.0,0.0,5.0,43.0,12.0,0.0,0.0,2012.0,44.0,13.0,6.085,21823.0,0.7515,7.0,7.0,7.5,1.0,4.0
17149.0,1422.0,2.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,42.0,13.0,0.0,0.0,3856.0,46.0,15.0,5.7054,31000.0,0.6615,10.0,7.0,11.0,1.0,9.0
21650.0,3392.0,4.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,60.0,12.0,0.0,0.0,1645.0,58.0,12.0,9.1185,15300.0,0.7215,7.0,7.0,7.5,1.0,9.0
29800.0,4924.0,1.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,57.0,12.0,0.0,0.0,1554.0,57.0,12.0,7.2072,12925.0,0.7215,9.0,3.0,7.5,1.0,6.0
15875.0,2159.0,6.0,7.0,7.0,2.0,0.0,0.0,0.0,2.0,38.0,10.0,0.0,0.0,2352.0,41.0,8.0,5.3146,15830.0,0.7515,12.0,7.0,5.0,0.0,5.0
20960.0,2789.0,5.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,56.0,12.0,0.0,0.0,1980.0,58.0,12.0,8.2828,30200.0,0.6915,12.0,12.0,7.5,1.0,5.0
6740.0,1.0,2.0,3.0,9.0,8.0,0.0,0.0,0.0,3.0,32.0,12.0,0.0,0.0,2352.0,37.0,7.0,7.0578,16600.0,0.7215,10.0,7.0,5.0,0.0,8.0
19772.0,1921.0,3.0,7.0,7.0,6.0,0.0,0.0,0.0,1.0,49.0,7.0,0.0,0.0,1784.0,58.0,6.0,6.1659,11000.0,0.7515,7.0,7.0,7.5,1.0,2.0
14800.0,1779.0,8.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,55.0,12.0,0.0,0.0,2500.0,58.0,12.0,2.7,15000.0,0.7215,7.0,10.0,3.0,0.0,6.0
12200.0,1299.0,0.0,7.0,10.0,2.0,0.0,0.0,1.0,1.0,36.0,9.0,0.0,0.0,2088.0,39.0,14.0,7.6628,20528.0,0.7215,7.0,7.0,11.0,0.0,0.0
12900.0,1623.0,5.0,7.0,7.0,1.0,0.0,0.0,0.0,3.0,44.0,12.0,0.0,0.0,4640.0,50.0,12.0,1.8491,13126.0,0.7515,9.0,9.0,14.0,0.0,3.0
3305.0,0.0,8.0,7.0,7.0,8.0,0.0,0.0,0.0,1.0,44.0,10.0,0.0,0.0,3900.0,60.0,12.0,3.8462,15550.0,0.7215,7.0,14.0,7.5,1.0,7.0
18550.0,2720.0,2.0,7.0,10.0,2.0,0.0,0.0,1.0,2.0,35.0,14.0,0.0,0.0,1988.0,34.0,17.0,9.0543,18010.0,0.7215,3.0,12.0,7.5,1.0,3.0
30800.0,5192.0,1.0,16.0,12.0,1.0,0.0,0.0,2.0,3.0,44.0,14.0,0.0,0.0,1920.0,45.0,10.0,9.375,18874.0,0.7215,10.0,10.0,14.0,0.0,10.0
27100.0,4206.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,45.0,12.0,0.0,0.0,2400.0,45.0,12.0,8.3333,24800.0,0.6615,12.0,12.0,14.0,1.0,3.0
17748.0,2335.0,3.0,7.0,10.0,2.0,0.0,0.0,1.0,0.0,34.0,12.0,0.0,0.0,1867.0,38.0,12.0,9.3733,17500.0,0.6915,12.0,17.0,5.0,1.0,2.0
14000.0,1436.0,1.0,7.0,12.0,1.0,0.0,0.0,2.0,0.0,30.0,17.0,0.0,0.0,3570.0,32.0,17.0,4.4818,16150.0,0.7215,12.0,12.0,7.5,1.0,12.0
17870.0,2573.0,4.0,7.0,7.0,3.0,0.0,0.0,0.0,1.0,39.0,8.0,0.0,0.0,2805.0,44.0,12.0,5.3476,15189.0,0.7215,7.0,3.0,3.0,0.0,15.0
10400.0,622.0,5.0,12.0,9.0,4.0,0.0,0.0,0.0,2.0,36.0,12.0,0.0,0.0,1110.0,39.0,15.0,3.2027,6000.0,0.7815,7.0,7.0,14.0,0.0,5.0
14697.0,434.0,5.0,7.0,0.0,3.0,0.0,0.0,0.0,2.0,38.0,17.0,0.0,0.0,2695.0,42.0,16.0,12.801,37250.0,0.5515,10.0,12.0,9.5,1.0,4.0
7220.0,373.0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,53.0,12.0,0.0,0.0,1950.0,54.0,16.0,6.9103,27760.0,0.6215,10.0,10.0,7.5,1.0,10.0
15740.0,2141.0,7.0,7.0,7.0,2.0,0.0,0.0,0.0,2.0,36.0,12.0,0.0,0.0,2128.0,42.0,12.0,4.2293,9090.0,0.7715,7.0,7.0,3.0,0.0,1.0
13509.0,1160.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,32.0,12.0,0.0,0.0,3260.0,31.0,12.0,4.4479,14500.0,0.7215,12.0,7.0,7.5,1.0,8.0
12160.0,1475.0,0.0,7.0,14.0,5.0,0.0,0.0,0.0,3.0,51.0,9.0,0.0,0.0,1987.0,51.0,12.0,8.0523,19700.0,0.7215,7.0,7.0,14.0,1.0,20.0
26800.0,4135.0,3.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,38.0,11.0,0.0,0.0,2185.0,46.0,11.0,7.5057,16788.0,0.6915,10.0,7.0,14.0,1.0,4.0
12060.0,1266.0,7.0,3.0,3.0,8.0,0.0,0.0,2.0,0.0,33.0,12.0,0.0,0.0,2475.0,36.0,12.0,7.4747,18520.0,0.6915,10.0,10.0,11.0,1.0,7.0
19350.0,2453.0,2.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,54.0,12.0,0.0,0.0,2610.0,53.0,12.0,6.3218,20950.0,0.6915,16.0,10.0,9.5,1.0,10.0
26400.0,3801.0,7.0,12.0,7.0,2.0,0.0,0.0,0.0,3.0,38.0,9.0,0.0,0.0,1920.0,44.0,12.0,2.1354,7574.0,0.8015,7.0,3.0,11.0,0.0,3.0
10180.0,737.0,2.0,7.0,12.0,6.0,0.0,0.0,2.0,2.0,30.0,11.0,0.0,0.0,2352.0,31.0,14.0,4.2092,10027.0,0.7715,7.0,7.0,3.0,0.0,5.0
22000.0,3020.0,5.0,7.0,7.0,8.0,0.0,0.0,2.0,3.0,34.0,12.0,0.0,0.0,3160.0,30.0,12.0,0.7595,5000.0,0.9415,12.0,12.0,7.5,0.0,10.0
20460.0,3119.0,5.0,7.0,7.0,2.0,0.0,0.0,0.0,1.0,34.0,9.0,0.0,0.0,1040.0,37.0,13.0,4.8077,7040.0,0.7915,12.0,7.0,3.0,0.0,0.0
14800.0,1584.0,3.0,7.0,3.0,1.0,0.0,0.0,0.0,2.0,50.0,12.0,0.0,0.0,3120.0,49.0,12.0,12.788,40800.0,0.5215,10.0,7.0,7.5,1.0,3.0
25500.0,4309.0,1.0,7.0,12.0,1.0,0.0,0.0,2.0,0.0,30.0,17.0,0.0,0.0,2240.0,30.0,16.0,7.1429,16050.0,0.7215,12.0,12.0,11.0,0.0,10.0
5380.0,226.0,4.0,7.0,3.0,2.0,0.0,0.0,0.0,2.0,38.0,12.0,0.0,0.0,1980.0,42.0,16.0,15.152,33100.0,0.5815,10.0,7.0,11.0,1.0,2.0
21700.0,2421.0,4.0,7.0,12.0,5.0,0.0,0.0,0.0,0.0,54.0,14.0,0.0,0.0,1960.0,58.0,14.0,7.9082,33856.0,0.7215,12.0,12.0,9.5,1.0,10.0
25900.0,3442.0,5.0,7.0,12.0,2.0,0.0,0.0,1.0,2.0,30.0,12.0,0.0,3.0,2940.0,31.0,17.0,6.9728,20500.0,0.6915,12.0,12.0,7.5,1.0,4.0
16000.0,1806.0,0.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,55.0,12.0,0.0,0.0,2467.0,56.0,11.0,4.9181,28600.0,0.5815,7.0,7.0,5.0,1.0,0.0
50750.0,11486.0,1.0,17.0,16.0,2.0,0.0,0.0,0.0,1.0,51.0,10.0,0.0,0.0,2256.0,56.0,12.0,8.3112,18750.0,0.6915,10.0,10.0,11.0,0.0,10.0
23000.0,3481.0,2.0,12.0,9.0,2.0,0.0,0.0,0.0,1.0,44.0,12.0,0.0,0.0,1680.0,46.0,12.0,7.1429,20300.0,0.7215,7.0,7.0,9.5,1.0,5.0
65000.0,18155.0,4.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,53.0,12.0,0.0,0.0,2250.0,55.0,12.0,5.6889,13420.0,0.7215,7.0,7.0,5.0,0.0,0.0
20500.0,2705.0,1.0,7.0,12.0,4.0,0.0,0.0,0.0,2.0,42.0,10.0,0.0,0.0,2400.0,49.0,9.0,7.0833,18400.0,0.7215,3.0,3.0,5.0,0.0,0.0
30000.0,5247.0,1.0,16.0,16.0,2.0,0.0,0.0,0.0,2.0,38.0,12.0,0.0,0.0,2196.0,42.0,11.0,5.6922,16682.0,0.7215,10.0,7.0,7.5,0.0,19.0
19800.0,2993.0,3.0,10.0,12.0,5.0,0.0,0.0,1.0,3.0,38.0,13.0,0.0,0.0,2400.0,40.0,12.0,11.4,32685.0,0.6215,7.0,7.0,7.5,1.0,2.0
17100.0,2426.0,3.0,10.0,12.0,4.0,0.0,0.0,1.0,4.0,41.0,12.0,0.0,0.0,3825.0,41.0,11.0,1.4152,7050.0,0.8015,3.0,3.0,9.5,1.0,12.0
32300.0,5603.0,2.0,16.0,16.0,3.0,0.0,0.0,0.0,3.0,35.0,8.0,0.0,0.0,2860.0,44.0,9.0,2.7507,10867.0,0.7815,12.0,7.0,9.5,1.0,5.0
31000.0,5810.0,5.0,7.0,7.0,4.0,0.0,0.0,1.0,2.0,33.0,12.0,0.0,2.75,2750.0,34.0,12.0,6.6182,18220.0,0.7215,12.0,12.0,9.5,1.0,5.0
16860.0,1954.0,5.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,48.0,13.0,0.0,0.0,2103.0,50.0,16.0,9.2725,26613.0,0.6915,7.0,7.0,7.5,0.0,5.0
23000.0,3481.0,8.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,47.0,12.0,0.0,0.0,1880.0,51.0,12.0,12.287,25000.0,0.6215,12.0,10.0,7.5,1.0,10.0
12700.0,1205.0,0.0,10.0,10.0,6.0,0.0,0.0,0.0,5.0,34.0,12.0,0.0,0.0,3185.0,41.0,13.0,2.8549,15700.0,0.7515,7.0,7.0,7.5,1.0,0.0
16000.0,1806.0,1.0,7.0,10.0,0.0,0.0,0.0,2.0,1.0,33.0,13.0,0.0,0.0,2677.0,37.0,17.0,7.9709,40250.0,0.5215,12.0,10.0,5.0,1.0,4.0
28550.0,4574.0,3.0,7.0,7.0,2.0,0.0,0.0,3.0,1.0,31.0,13.0,0.0,0.0,3600.0,36.0,17.0,19.444,73600.0,0.4415,12.0,16.0,11.0,0.0,3.0
37996.0,6724.0,2.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,4334.0,58.0,8.0,1.4806,10592.0,0.7515,12.0,7.0,7.5,1.0,2.0
21100.0,3049.0,4.0,16.0,12.0,2.0,0.0,0.0,0.0,0.0,49.0,12.0,0.0,0.0,2874.0,52.0,8.0,1.8918,8000.0,0.7515,7.0,7.0,3.0,0.0,1.0
18300.0,2461.0,8.0,3.0,7.0,3.0,0.0,0.0,0.0,1.0,55.0,8.0,0.0,0.0,1936.0,56.0,9.0,6.9215,13400.0,0.7215,7.0,3.0,7.5,1.0,0.0
25700.0,3395.0,3.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,44.0,14.0,0.0,1.5,1964.0,49.0,8.0,10.692,23700.0,0.6615,12.0,12.0,14.0,1.0,1.0
6719.0,445.0,3.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,44.0,9.0,0.0,0.0,1900.0,48.0,8.0,9.9474,18900.0,0.6915,7.0,7.0,11.0,1.0,1.0
14000.0,1271.0,4.0,7.0,7.0,1.0,0.0,0.0,0.0,3.0,36.0,16.0,0.0,0.0,2500.0,37.0,17.0,19.0,48300.0,0.4615,7.0,12.0,9.5,1.0,6.0
40800.0,8942.0,3.0,14.0,7.0,0.0,0.0,0.0,0.0,3.0,38.0,12.0,0.0,0.0,3173.0,46.0,14.0,7.4882,24470.0,0.6615,14.0,14.0,9.5,1.0,12.0
11431.0,984.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,3.0,37.0,16.0,0.0,0.0,2916.0,38.0,17.0,9.259,28630.0,0.6215,16.0,7.0,7.5,1.0,6.0
52600.0,12588.0,3.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,47.0,12.0,0.0,0.0,2208.0,51.0,12.0,11.322,25320.0,0.6215,12.0,7.0,5.0,1.0,9.0
17500.0,1888.0,3.0,7.0,7.0,3.0,0.0,0.0,0.0,3.0,47.0,12.0,0.0,0.0,2094.0,47.0,10.0,6.447,13530.0,0.7515,12.0,10.0,7.5,1.0,14.0
6634.0,428.0,3.0,9.0,9.0,3.0,0.0,0.0,1.0,1.0,32.0,12.0,0.0,0.0,2250.0,33.0,12.0,6.5778,14800.0,0.7215,7.0,7.0,9.0,1.0,13.0
45420.0,10574.0,4.0,16.0,10.0,1.0,0.0,0.0,1.0,2.0,43.0,12.0,0.0,0.0,2000.0,46.0,12.0,6.1,17400.0,0.7515,12.0,7.0,7.5,0.0,8.0
15800.0,1964.0,0.0,7.0,3.0,4.0,0.0,0.0,1.0,4.0,42.0,11.0,0.0,0.0,2600.0,48.0,10.0,4.2308,15980.0,0.7815,10.0,10.0,3.0,0.0,0.0
10400.0,642.0,3.0,12.0,7.0,2.0,0.0,0.0,0.0,0.0,56.0,12.0,0.0,0.0,4368.0,57.0,8.0,2.217,16576.0,0.7215,7.0,7.0,7.5,0.0,1.0
26201.0,3994.0,2.0,7.0,7.0,3.0,0.0,0.0,0.0,5.0,38.0,13.0,0.0,2.25,3068.0,40.0,16.0,6.5189,21850.0,0.6915,12.0,7.0,11.0,1.0,3.0
14319.0,1657.0,4.0,7.0,7.0,2.0,0.0,0.0,0.0,2.0,52.0,12.0,0.0,0.0,2218.0,51.0,11.0,6.4923,14600.0,0.7215,7.0,7.0,14.0,1.0,13.0
13120.0,1465.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,50.0,12.0,0.0,0.0,1848.0,56.0,12.0,11.364,21600.0,0.6615,12.0,12.0,7.5,1.0,3.0
24885.0,3905.0,3.0,7.0,12.0,2.0,0.0,0.0,0.0,0.0,33.0,16.0,0.0,0.0,2430.0,33.0,17.0,9.8765,24000.0,0.6615,12.0,12.0,7.5,1.0,8.0
35200.0,6180.0,2.0,7.0,12.0,1.0,0.0,0.0,0.0,2.0,44.0,16.0,0.0,0.0,2640.0,44.0,17.0,7.6576,20883.0,0.6915,7.0,7.0,7.5,1.0,8.0
9200.0,562.0,4.0,7.0,14.0,2.0,0.0,0.0,0.0,1.0,41.0,12.0,0.0,0.0,2108.0,42.0,16.0,8.3017,19500.0,0.6915,7.0,7.0,14.0,0.0,18.0
15370.0,1482.0,5.0,7.0,12.0,2.0,0.0,0.0,0.0,1.0,45.0,12.0,0.0,0.0,1998.0,45.0,12.0,14.114,42800.0,0.6215,14.0,12.0,11.0,1.0,2.0
16302.0,2258.0,6.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,53.0,14.0,0.0,0.0,2500.0,55.0,16.0,16.0,41500.0,0.5215,7.0,7.0,7.5,0.0,3.0
24000.0,3957.0,4.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,53.0,14.0,0.0,0.0,1665.0,56.0,17.0,11.291,18965.0,0.6915,12.0,12.0,14.0,1.0,5.0
23450.0,3097.0,1.0,7.0,12.0,2.0,0.0,0.0,0.0,1.0,42.0,12.0,0.0,0.0,2990.0,46.0,12.0,2.3395,16100.0,0.7215,12.0,10.0,9.5,1.0,2.0
16486.0,1880.0,7.0,7.0,7.0,2.0,0.0,0.0,2.0,0.0,32.0,13.0,0.0,0.0,1795.0,35.0,16.0,7.7994,14700.0,0.7215,12.0,17.0,7.5,1.0,10.0
25503.0,4309.0,3.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,56.0,12.0,0.0,0.0,2500.0,53.0,12.0,6.0,18800.0,0.7215,7.0,7.0,7.5,1.0,30.0
15250.0,1658.0,6.0,7.0,7.0,1.0,0.0,0.0,1.0,3.0,37.0,11.0,0.0,0.0,2205.0,40.0,11.0,6.6893,14750.0,0.7515,10.0,7.0,11.0,1.0,1.0
35000.0,8688.0,2.0,7.0,12.0,6.0,0.0,0.0,1.0,2.0,40.0,12.0,0.0,0.0,2460.0,42.0,14.0,8.5366,21000.0,0.6915,12.0,7.0,14.0,1.0,5.0
31875.0,5461.0,3.0,7.0,7.0,2.0,0.0,0.0,0.0,3.0,54.0,15.0,0.0,0.0,1880.0,55.0,16.0,13.83,35400.0,0.6215,0.0,7.0,7.5,1.0,8.0
16225.0,2038.0,8.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,53.0,7.0,0.0,0.0,3481.0,53.0,9.0,1.48,10700.0,0.7515,7.0,7.0,7.5,0.0,0.0
30100.0,5004.0,2.0,7.0,7.0,2.0,0.0,0.0,0.0,1.0,48.0,12.0,0.0,0.0,2450.0,51.0,12.0,8.5714,24500.0,0.6615,7.0,7.0,9.5,1.0,4.0
42700.0,9774.0,2.0,14.0,16.0,4.0,0.0,0.0,1.0,2.0,36.0,12.0,0.0,0.0,2062.0,38.0,14.0,8.2299,17045.0,0.7215,7.0,7.0,9.5,1.0,2.0
18200.0,2018.0,0.0,14.0,7.0,2.0,0.0,0.0,0.0,0.0,57.0,12.0,0.0,0.0,2146.0,52.0,14.0,8.3877,18800.0,0.6915,7.0,7.0,7.5,1.0,30.0
9600.0,466.0,8.0,7.0,9.0,6.0,0.0,0.0,0.0,0.0,51.0,12.0,0.0,0.0,1575.0,49.0,7.0,7.3651,14000.0,0.7215,10.0,7.0,14.0,1.0,25.0
12900.0,1623.0,6.0,9.0,9.0,6.0,0.0,0.0,0.0,4.0,33.0,13.0,0.0,0.0,3096.0,37.0,12.0,3.4415,18214.0,0.7215,7.0,0.0,3.0,0.0,3.0
